988209133	20210602201500	20210602231500	1	ivpressonline.com	https://www.ivpressonline.com/news/world/europe-sees-progress-in-latest-rounds-of-iran-nuclear-talks/article_6735c133-c859-5d43-a50c-631ebf46d1dd.html	2	453	550	523	1	30	2264	-1.29533678756476		
988202742	20210602193000	20210602231500	1	modernghana.com	https://www.modernghana.com/news/1085385/icc-prosecutor-urges-sudan-to-hand-over-haroun.html	7	1122	-1	1142	0	30	2870	-7.77310924369748		
987074315	20210526211500	20210602231500	1	modernghana.com	https://www.modernghana.com/news/1085385/icc-prosecutor-urges-sudan-to-hand-over-haroun.html	7	1136	-1	1142	0	10	2870	-7.77310924369748		
986922136	20210526043000	20210602231500	1	hawaiipublicradio.org	https://www.hawaiipublicradio.org/podcast/off-the-road-with-dave-lawrence	2	177	-1	162	0	40	1657	1.41342756183746		
986886646	20210526000000	20210602231500	1	washingtonexaminer.com	https://www.washingtonexaminer.com/news/biden-announces-mobilization-campaign-to-meet-70-vaccinated-goal-by-july-4	6	937	-1	960	0	60	2733	4.19287211740042		
986893171	20210526003000	20210602231500	1	washingtonexaminer.com	https://www.washingtonexaminer.com/opinion/columnists/facebooks-speech-suppression-argues-for-repeal-of-section-230-and-a-facebook-stock-price-of-zero	9	3061	3288	3198	0	10	7267	-3.58078602620088		
988231059	20210602231500	20210602231500	1	washingtonexaminer.com	https://www.washingtonexaminer.com/opinion/columnists/facebooks-speech-suppression-argues-for-repeal-of-section-230-and-a-facebook-stock-price-of-zero	9	3033	3260	3170	0	10	7267	-3.58078602620088		
988231060	20210602231500	20210602231500	1	washingtonexaminer.com	https://www.washingtonexaminer.com/opinion/columnists/facebooks-speech-suppression-argues-for-repeal-of-section-230-and-a-facebook-stock-price-of-zero	9	3061	3288	3210	0	10	7267	-3.58078602620088		
988231061	20210602231500	20210602231500	1	washingtonexaminer.com	https://www.washingtonexaminer.com/opinion/columnists/facebooks-speech-suppression-argues-for-repeal-of-section-230-and-a-facebook-stock-price-of-zero	9	3033	3260	3182	0	10	7267	-3.58078602620088		
988231062	20210602231500	20210602231500	1	sfgate.com	https://www.sfgate.com/news/article/Donor-Concerns-over-Hannah-Jones-prompted-emails-16220637.php	13	3225	3368	3321	0	40	4270	-1.38888888888889		
988231062	20210602231500	20210602231500	1	chron.com	https://www.chron.com/news/article/Donor-Concerns-over-Hannah-Jones-prompted-emails-16220637.php	13	3225	3368	3321	0	40	4270	-1.38888888888889		
